"CODIGO_CLIENTE","Clt"
2980117,"Si"
2981762,"Si"
2982308,"Si"
2987400,"No"
2988008,"No"
2990144,"Si"
2993569,"Si"
2998207,"Si"
3001053,"Si"
3001672,"Si"
3001739,"Si"
3002854,"No"
3007071,"Si"
3008786,"Si"
3010350,"No"
3010651,"Si"
3010894,"Si"
3012244,"Si"
3012569,"Si"
3013340,"Si"
3014602,"Si"
3016061,"Si"
3016604,"Si"
3020736,"Si"
3021282,"Si"
3024786,"Si"
3028153,"No"
3032267,"Si"
3034717,"Si"
3034814,"No"
3038778,"Si"
3039222,"Si"
3047031,"Si"
3050828,"Si"
3051099,"Si"
3051702,"Si"
3052424,"Si"
3053414,"Si"
3059040,"Si"
3059262,"Si"
3060088,"Si"
3061016,"Si"
3061070,"Si"
3062098,"Si"
3063366,"Si"
3065737,"Si"
3066023,"No"
3068232,"Si"
3068448,"Si"
3070154,"Si"
3073692,"Si"
3077347,"Si"
3088190,"Si"
3090677,"Si"
3097630,"Si"
3098585,"Si"
3098823,"Si"
3099358,"Si"
3099406,"No"
3100271,"Si"
3100603,"Si"
3102571,"Si"
3102785,"Si"
3103901,"Si"
3110511,"Si"
3111255,"Si"
3111542,"No"
3111809,"Si"
3116491,"No"
3117087,"No"
3125552,"Si"
3128274,"Si"
3129721,"Si"
3138446,"Si"
3139450,"Si"
3139872,"No"
3140660,"Si"
3145568,"Si"
3145609,"Si"
3145661,"No"
3148451,"Si"
3149539,"Si"
3150493,"Si"
3151033,"Si"
3151152,"Si"
3157368,"Si"
3159685,"Si"
3167286,"Si"
3169449,"No"
3170246,"Si"
3175248,"Si"
3176017,"Si"
3177074,"Si"
3178051,"No"
3179164,"Si"
3180992,"Si"
3181785,"Si"
3182219,"Si"
3183474,"No"
3184055,"Si"
3184934,"Si"
3185888,"Si"
3190084,"Si"
3195904,"Si"
3196222,"Si"
3196241,"Si"
3197469,"Si"
3198380,"Si"
3198513,"No"
3201638,"Si"
3202731,"Si"
3204099,"No"
3206009,"Si"
3210188,"Si"
3211015,"Si"
3211475,"Si"
3215047,"Si"
3216977,"Si"
3217009,"No"
3219514,"Si"
3229436,"Si"
3235896,"Si"
3238652,"Si"
3244503,"Si"
3245093,"Si"
3245737,"Si"
3247620,"Si"
3254517,"Si"
3254643,"Si"
3254744,"Si"
3255798,"Si"
3256557,"Si"
3257885,"Si"
3262338,"Si"
3262531,"Si"
3263133,"Si"
3268592,"Si"
3270637,"Si"
3276340,"Si"
3276948,"Si"
3280245,"Si"
3281192,"Si"
3281843,"No"
3294788,"Si"
3301038,"Si"
3303462,"Si"
3303679,"No"
3305193,"No"
3311625,"No"
3313261,"Si"
3313412,"Si"
3314219,"Si"
3316255,"Si"
3323010,"No"
3325652,"Si"
3327304,"Si"
3327411,"Si"
3328243,"Si"
3329885,"Si"
3332556,"Si"
3335954,"Si"
3339468,"Si"
3340924,"Si"
3341096,"Si"
3344915,"No"
3345039,"Si"
3345770,"No"
3346009,"Si"
3353326,"Si"
3355094,"Si"
3355431,"Si"
3357307,"Si"
3358720,"Si"
3360245,"No"
3360549,"Si"
3361915,"Si"
3364341,"Si"
3365465,"Si"
3366035,"Si"
3366759,"Si"
3367109,"Si"
3369556,"Si"
3371959,"Si"
3372580,"Si"
3374666,"Si"
3375194,"Si"
3380582,"Si"
3381165,"Si"
3382944,"No"
3383575,"Si"
3383695,"Si"
3392917,"Si"
3393188,"Si"
3393582,"Si"
3394316,"Si"
3395144,"Si"
3395279,"Si"
3396188,"Si"
3396562,"Si"
3396770,"Si"
3397204,"Si"
3397616,"Si"
3398762,"No"
3398889,"Si"
3399709,"Si"
3400228,"Si"
3401415,"No"
3401690,"Si"
3404527,"Si"
3409022,"Si"
3409913,"Si"
3414304,"No"
3415269,"Si"
3419610,"Si"
3420875,"Si"
3424380,"Si"
3426035,"Si"
3426267,"Si"
3429907,"Si"
3431318,"Si"
3433977,"Si"
3438338,"Si"
3440018,"Si"
3440994,"Si"
3442693,"Si"
3443533,"Si"
3445119,"Si"
3445346,"Si"
3445452,"Si"
3445948,"Si"
3447900,"No"
3449168,"Si"
3451043,"Si"
3452530,"Si"
3452632,"Si"
3452831,"Si"
3453514,"Si"
3456108,"No"
3459197,"Si"
3459293,"Si"
3461047,"Si"
3461647,"Si"
3464222,"No"
3464836,"Si"
3466138,"Si"
3468090,"Si"
3474243,"Si"
3476742,"Si"
3484128,"Si"
3488940,"Si"
3491583,"Si"
3496132,"Si"
3505830,"Si"
3506333,"Si"
3507558,"Si"
3508386,"Si"
3508501,"Si"
3511099,"Si"
3512342,"No"
3513573,"Si"
3513722,"Si"
3513912,"Si"
3514095,"Si"
3517559,"Si"
3519408,"Si"
3521714,"No"
3524525,"Si"
3527304,"Si"
3527808,"Si"
3529819,"Si"
3532747,"Si"
3533862,"Si"
3534563,"Si"
3534897,"Si"
3540548,"No"
3541229,"Si"
3541396,"Si"
3546556,"Si"
3546925,"Si"
3547578,"Si"
3549361,"Si"
3549631,"Si"
3552116,"No"
3553274,"Si"
3553299,"Si"
3553325,"Si"
3555140,"Si"
3556491,"No"
3557187,"Si"
3558048,"Si"
3558616,"Si"
3559289,"Si"
3559739,"Si"
3560078,"Si"
3560803,"Si"
3562266,"No"
3564808,"Si"
3569759,"Si"
3571978,"Si"
3572808,"Si"
3573923,"Si"
3574102,"Si"
3574647,"No"
3574773,"Si"
3574880,"No"
3576433,"Si"
3579154,"Si"
3580896,"Si"
3583564,"Si"
3590259,"Si"
3590758,"Si"
3590886,"No"
3592121,"Si"
3592320,"Si"
3593413,"Si"
3596386,"Si"
3598064,"Si"
3598741,"Si"
3601817,"Si"
3602353,"Si"
3603529,"Si"
3604656,"Si"
3605331,"Si"
3605952,"Si"
3609718,"Si"
3610341,"Si"
3612848,"Si"
3614917,"Si"
3617307,"Si"
3620104,"No"
3621070,"No"
3628018,"Si"
3628938,"Si"
3629402,"Si"
3629789,"Si"
3633352,"Si"
3635684,"Si"
3636744,"Si"
3642387,"Si"
3646791,"Si"
3648741,"Si"
3649832,"Si"
3651310,"Si"
3652267,"Si"
3653566,"Si"
3655681,"Si"
3656032,"Si"
3657971,"Si"
3659254,"Si"
3660693,"No"
3673736,"Si"
3677340,"Si"
3677861,"Si"
3678422,"Si"
3680613,"Si"
3681648,"Si"
3682609,"Si"
3683808,"Si"
3684221,"Si"
3684602,"Si"
3685210,"Si"
3686388,"No"
3688235,"Si"
3690174,"Si"
3691025,"Si"
3691400,"Si"
3691928,"Si"
3692962,"Si"
3696809,"Si"
3702125,"No"
3702358,"Si"
3707447,"Si"
3707597,"Si"
3711481,"Si"
3712184,"Si"
3712381,"Si"
3714214,"Si"
3714959,"Si"
3717659,"Si"
3718198,"Si"
3718814,"No"
3718889,"Si"
3721749,"Si"
3723806,"Si"
3724825,"Si"
3725057,"Si"
3726127,"Si"
3729216,"Si"
3729831,"Si"
3732083,"Si"
3733458,"Si"
3733469,"Si"
3733655,"Si"
3733949,"Si"
3733984,"Si"
3735595,"Si"
3736181,"Si"
3737024,"Si"
3738120,"Si"
3744437,"Si"
3748613,"Si"
3750484,"Si"
3751991,"Si"
3754573,"No"
3755413,"Si"
3756925,"Si"
3757669,"Si"
3757822,"Si"
3757960,"Si"
3761643,"Si"
3764774,"Si"
3766322,"Si"
3769452,"Si"
3771837,"Si"
3773649,"Si"
3775252,"Si"
3775932,"No"
3778422,"Si"
3778526,"Si"
3778686,"Si"
3779754,"Si"
3784184,"Si"
3784941,"No"
3785285,"Si"
3793297,"Si"
3796905,"Si"
3799153,"Si"
3801952,"No"
3802090,"Si"
3802581,"Si"
3805215,"No"
3805828,"Si"
3806234,"Si"
3808810,"Si"
3811842,"Si"
3811889,"Si"
3812661,"Si"
3814558,"Si"
3815639,"Si"
3816729,"Si"
3816899,"Si"
3817056,"Si"
3818362,"Si"
3818696,"Si"
3821171,"Si"
3821931,"Si"
3822064,"Si"
3823220,"Si"
3824234,"Si"
3825051,"Si"
3825782,"Si"
3835953,"Si"
3839167,"No"
3840152,"Si"
3840254,"Si"
3841364,"Si"
3842764,"Si"
3843221,"Si"
3844759,"Si"
3845421,"Si"
3845961,"Si"
3847158,"Si"
3848734,"Si"
3851457,"Si"
3853085,"Si"
3854998,"Si"
3857569,"Si"
3858369,"Si"
3860582,"Si"
3861730,"Si"
3867497,"Si"
3868163,"Si"
3870189,"Si"
3872746,"Si"
3875322,"Si"
3875647,"Si"
3876402,"Si"
3877253,"Si"
3878327,"No"
3880401,"Si"
3880457,"Si"
3882078,"No"
3883611,"Si"
3884344,"Si"
3884871,"Si"
3886111,"No"
3886130,"Si"
3886939,"Si"
3887205,"Si"
3887926,"Si"
3889967,"Si"
3891173,"Si"
3891536,"No"
3891643,"Si"
3893709,"Si"
3894354,"No"
3895110,"No"
3898335,"No"
3899706,"Si"
3901428,"Si"
3903373,"Si"
3907382,"Si"
3911864,"Si"
3918217,"No"
3918534,"Si"
3921023,"Si"
3925062,"Si"
3926329,"Si"
3932528,"Si"
3933470,"Si"
3933699,"Si"
3936728,"Si"
3938632,"Si"
3939646,"Si"
3939648,"Si"
3941019,"Si"
3941292,"Si"
3946491,"No"
3948978,"Si"
3949915,"No"
3953400,"Si"
3955679,"Si"
3961827,"Si"
3961899,"Si"
3963421,"Si"
3964161,"Si"
3966104,"No"
3968210,"Si"
3968745,"Si"
3969033,"Si"
3969457,"Si"
3972585,"Si"
3974357,"Si"
3974412,"Si"
3975387,"Si"
3977872,"Si"
3978463,"Si"
3978511,"Si"
3980863,"Si"
3982161,"Si"
3986801,"Si"
3989809,"No"
3991542,"Si"
3992482,"Si"
3992702,"No"
3995579,"Si"
4000113,"Si"
4000704,"Si"
4000968,"No"
4005767,"Si"
4006237,"Si"
4011904,"Si"
4015857,"Si"
4016790,"Si"
4020358,"Si"
4026631,"No"
4030738,"Si"
4030992,"Si"
4031094,"Si"
4034774,"Si"
4037096,"Si"
4039197,"Si"
4039542,"Si"
4041934,"Si"
4042742,"Si"
4045901,"Si"
4046753,"Si"
4048892,"Si"
4049266,"Si"
4052347,"No"
4056481,"Si"
4058517,"Si"
4064318,"Si"
4064881,"Si"
4066027,"Si"
4066545,"Si"
4067633,"Si"
4070057,"Si"
4071901,"Si"
4073851,"Si"
4074240,"Si"
4079365,"Si"
4079543,"Si"
4080474,"Si"
4081775,"Si"
4083648,"Si"
4084568,"Si"
4085304,"Si"
4086039,"Si"
4090418,"No"
4092385,"Si"
4094787,"Si"
4095811,"Si"
4096245,"Si"
4099604,"Si"
4099926,"No"
4101912,"Si"
4104503,"Si"
4105461,"Si"
4106456,"Si"
4106681,"No"
4110607,"Si"
4112084,"Si"
4112954,"Si"
4117385,"Si"
4120578,"Si"
4121705,"Si"
4124568,"No"
4125669,"Si"
4128013,"Si"
4136996,"Si"
4137126,"Si"
4139091,"Si"
4141114,"Si"
4142673,"Si"
4146145,"Si"
4148004,"Si"
4150553,"Si"
4154528,"Si"
4155057,"Si"
4156861,"Si"
4160011,"Si"
4161915,"Si"
4165512,"Si"
4169674,"Si"
4172627,"Si"
4173820,"Si"
4177917,"Si"
4178735,"No"
4180937,"Si"
4185159,"Si"
4186466,"Si"
4187912,"Si"
4189926,"Si"
4191595,"Si"
4197561,"Si"
4199455,"Si"
4199822,"Si"
4202462,"Si"
4203703,"Si"
4204790,"Si"
4205972,"No"
4208403,"Si"
4209090,"No"
4210543,"Si"
4213236,"Si"
4214540,"Si"
4216065,"Si"
4216940,"Si"
4221637,"Si"
4223883,"Si"
4225245,"Si"
4225608,"Si"
4226733,"Si"
4227536,"Si"
4229285,"Si"
4229377,"Si"
4232467,"Si"
4235087,"Si"
4241429,"Si"
4243056,"Si"
4244808,"Si"
4245022,"No"
4250181,"Si"
4250411,"Si"
4251365,"Si"
4255885,"Si"
4257450,"Si"
4257692,"Si"
4258868,"Si"
4260178,"Si"
4261021,"Si"
4261497,"Si"
4265299,"Si"
4267949,"Si"
4267976,"Si"
4270183,"Si"
4273106,"Si"
4274729,"Si"
4279603,"Si"
4284410,"Si"
4285857,"Si"
4287345,"Si"
4289612,"Si"
4291322,"Si"
4293535,"No"
4296854,"Si"
4300407,"Si"
4303207,"Si"
4305700,"Si"
4310824,"Si"
4312393,"Si"
4312878,"Si"
4313851,"Si"
4315031,"Si"
4316024,"Si"
4316150,"Si"
4317238,"No"
4317336,"Si"
4317727,"Si"
4318157,"Si"
4319646,"Si"
4321701,"No"
4323604,"Si"
4327485,"Si"
4333900,"Si"
4333915,"Si"
4334926,"Si"
4337515,"No"
4343518,"Si"
4343631,"Si"
4346279,"Si"
4347217,"No"
4347350,"Si"
4348578,"Si"
4350741,"Si"
4353973,"Si"
4354664,"Si"
4356001,"Si"
4356518,"Si"
4364952,"No"
4369279,"Si"
4370188,"Si"
4371896,"No"
4374931,"Si"
4377268,"Si"
4379113,"Si"
4382019,"Si"
4382595,"Si"
4385776,"Si"
4386560,"No"
4389114,"Si"
4389977,"Si"
4392044,"Si"
4393861,"Si"
4394733,"Si"
4394925,"Si"
4396811,"No"
4398577,"Si"
4400773,"Si"
4404575,"Si"
4405016,"Si"
4405673,"Si"
4406726,"Si"
4407303,"Si"
4408552,"Si"
4409382,"Si"
4410490,"Si"
4411117,"Si"
4411995,"Si"
4414512,"No"
4417239,"Si"
4417581,"No"
4418064,"Si"
4420204,"Si"
4420904,"Si"
4421049,"Si"
4425673,"Si"
4425868,"Si"
4437016,"Si"
4438688,"Si"
4439602,"Si"
4443749,"Si"
4444095,"Si"
4445699,"Si"
4446897,"Si"
4449449,"Si"
4451469,"Si"
4456330,"Si"
4459348,"Si"
4459991,"Si"
4460231,"Si"
4461350,"Si"
4462616,"Si"
4464088,"Si"
4464945,"Si"
4466754,"Si"
4470623,"Si"
4471331,"No"
4473138,"Si"
4474713,"Si"
4481235,"Si"
4482461,"Si"
4483923,"Si"
4483954,"Si"
4485412,"Si"
4486006,"No"
4488022,"Si"
4489935,"Si"
4493008,"Si"
4497904,"Si"
4500046,"Si"
4504989,"Si"
4505098,"Si"
4505486,"Si"
4505547,"Si"
4509830,"Si"
4510937,"No"
4514451,"Si"
4518882,"Si"
4519428,"Si"
4520419,"Si"
4522505,"Si"
4524511,"Si"
4524886,"Si"
4525750,"Si"
4527465,"Si"
4529245,"Si"
4530364,"Si"
4532875,"No"
4540167,"Si"
4541244,"Si"
4542044,"Si"
4542222,"Si"
4545916,"Si"
4548343,"Si"
4549306,"No"
4550762,"Si"
4551557,"Si"
4554043,"Si"
4555684,"Si"
4555860,"Si"
4556293,"Si"
4557512,"Si"
4558415,"Si"
4558434,"Si"
4561467,"Si"
4561488,"Si"
4562619,"Si"
4565261,"Si"
4566204,"Si"
4566457,"Si"
4567779,"Si"
4571122,"Si"
4571793,"Si"
4573483,"Si"
4573686,"Si"
4574512,"Si"
4579751,"Si"
4580400,"Si"
4584893,"Si"
4584943,"No"
4584967,"Si"
4585571,"Si"
4593959,"Si"
4599301,"Si"
4600884,"Si"
4604888,"Si"
4607141,"Si"
4611395,"Si"
4616770,"Si"
4618657,"Si"
4619200,"Si"
4620012,"Si"
4620643,"Si"
4625490,"Si"
4626530,"Si"
4628894,"Si"
4629668,"Si"
4629895,"Si"
4630221,"Si"
4631197,"Si"
4632344,"Si"
4634191,"Si"
4634563,"Si"
4634900,"Si"
4636106,"Si"
4638225,"Si"
4639943,"Si"
4643287,"Si"
4643680,"Si"
4645101,"Si"
4646363,"Si"
4651579,"Si"
4652208,"Si"
4653233,"Si"
4653953,"No"
4654082,"Si"
4654388,"Si"
4654880,"Si"
4655026,"Si"
4657740,"No"
4661097,"Si"
4661360,"Si"
4662515,"Si"
4663705,"No"
4665242,"Si"
4672240,"Si"
4672388,"Si"
4674376,"Si"
4675339,"Si"
4676138,"Si"
4677304,"Si"
4677855,"Si"
4679408,"No"
4680410,"Si"
4680911,"Si"
4687276,"Si"
4691473,"Si"
4691527,"Si"
4691989,"No"
4693930,"No"
4696817,"No"
4697014,"No"
4700261,"Si"
4705205,"Si"
4707619,"Si"
4710109,"No"
4713161,"Si"
4715423,"Si"
4717493,"Si"
4719396,"Si"
4721275,"Si"
4722849,"Si"
4723560,"Si"
4726083,"Si"
4729285,"Si"
4729303,"Si"
4729729,"Si"
4730898,"Si"
4735016,"Si"
4735380,"Si"
4740059,"Si"
4740116,"Si"
4740835,"Si"
4741552,"Si"
4742135,"Si"
4742297,"Si"
4742916,"No"
4743509,"Si"
4743778,"Si"
4745632,"Si"
4745644,"Si"
4746892,"Si"
4749115,"Si"
4751683,"Si"
4752243,"Si"
4755977,"Si"
4756980,"Si"
4760191,"Si"
4764386,"No"
4766445,"Si"
4769305,"Si"
4773325,"Si"
4774145,"Si"
4775118,"Si"
4775828,"Si"
4777096,"No"
4781845,"Si"
4782197,"Si"
4784226,"Si"
4787586,"Si"
4788687,"Si"
4788948,"No"
4789098,"Si"
4791460,"Si"
4791962,"Si"
4792224,"Si"
4792434,"Si"
4792592,"Si"
4792727,"Si"
4793848,"Si"
4795946,"Si"
4797224,"No"
4797265,"Si"
4799498,"Si"
4801647,"Si"
4801957,"Si"
4802751,"Si"
4803312,"Si"
4808544,"Si"
4810403,"No"
4810552,"Si"
4815270,"Si"
4816118,"Si"
4823927,"No"
4824263,"Si"
4825914,"Si"
4828220,"Si"
4829302,"Si"
4829438,"Si"
4831129,"Si"
4832432,"No"
4832923,"Si"
4835482,"Si"
4841054,"Si"
4841791,"Si"
4843053,"No"
4845915,"Si"
4847635,"Si"
4848965,"Si"
4850226,"Si"
4853689,"Si"
4855248,"Si"
4857922,"Si"
4858725,"Si"
4858830,"Si"
4861233,"Si"
4867344,"Si"
4868843,"Si"
4870181,"Si"
4870709,"No"
4871590,"No"
4871627,"No"
4871971,"Si"
4873231,"Si"
4875144,"Si"
4875749,"Si"
4879198,"Si"
4883041,"Si"
4884405,"No"
4885624,"Si"
4886044,"Si"
4887741,"Si"
4893733,"Si"
4896748,"Si"
4897054,"Si"
4899230,"Si"
4899317,"No"
4900962,"Si"
4901517,"Si"
4906243,"Si"
4907351,"Si"
4908108,"Si"
4912149,"Si"
4913292,"No"
4914017,"Si"
4917401,"Si"
4918569,"Si"
4922259,"Si"
4923717,"Si"
4927602,"Si"
4928973,"Si"
4929092,"Si"
4930665,"No"
4930816,"Si"
4935966,"Si"
4936599,"Si"
4937214,"Si"
4937447,"Si"
4940570,"Si"
4941166,"Si"
4943227,"Si"
4947695,"Si"
4948939,"Si"
4953337,"Si"
4957356,"No"
4958389,"Si"
4958490,"Si"
4959507,"No"
4959515,"Si"
4962995,"Si"
4966117,"Si"
4968097,"Si"
4970604,"Si"
4975041,"Si"
4976126,"Si"
4978166,"Si"
4982733,"Si"
4989209,"Si"
4989224,"Si"
4989603,"Si"
4992373,"Si"
4995281,"Si"
4995526,"Si"
5002512,"Si"
5004062,"Si"
5006385,"Si"
5010840,"Si"
5011219,"Si"
5012214,"Si"
5013691,"Si"
5014244,"Si"
5016265,"Si"
5016569,"Si"
5017279,"Si"
5018818,"Si"
5019155,"No"
5019214,"Si"
5020595,"Si"
5024875,"Si"
5025011,"Si"
5025095,"Si"
5027021,"Si"
5031649,"Si"
5035035,"Si"
5035187,"Si"
5037167,"No"
5038931,"Si"
5039632,"Si"
5040887,"Si"
5043373,"Si"
5043897,"No"
5049521,"Si"
5050272,"Si"
5052654,"Si"
5054178,"Si"
5055719,"Si"
5055891,"Si"
5057154,"Si"
5059076,"Si"
5061043,"Si"
5065570,"Si"
5067381,"Si"
5069761,"Si"
5071881,"Si"
5073271,"Si"
5074429,"Si"
5078010,"Si"
5079837,"Si"
5083276,"Si"
5086688,"Si"
5087621,"Si"
5093279,"Si"
5093713,"Si"
5095823,"Si"
5096001,"Si"
5097783,"Si"
5099245,"Si"
5099683,"No"
5099726,"Si"
5104781,"Si"
5105937,"Si"
5106739,"Si"
5107920,"Si"
5108295,"Si"
5108556,"Si"
5110229,"Si"
5110973,"Si"
5113559,"No"
5116495,"Si"
5117313,"No"
5119803,"Si"
5122174,"Si"
5123964,"Si"
5124932,"Si"
5125434,"Si"
5126896,"Si"
5127888,"Si"
5128872,"Si"
5130050,"Si"
5134635,"Si"
5135224,"Si"
5145022,"Si"
5145609,"Si"
5146026,"Si"
5146379,"Si"
5148710,"No"
5151232,"No"
5153246,"Si"
5154723,"Si"
5159398,"No"
5159557,"Si"
5161764,"Si"
5162383,"Si"
5163264,"Si"
5166028,"Si"
5167771,"No"
5168733,"Si"
5169351,"Si"
5171220,"Si"
5172774,"Si"
5176588,"No"
5177103,"Si"
5177626,"Si"
5177955,"Si"
5178693,"Si"
5178731,"Si"
5179508,"Si"
5180756,"No"
5180764,"Si"
5181197,"No"
5182716,"Si"
5183663,"Si"
5183813,"Si"
5190056,"Si"
5191399,"Si"
5192052,"Si"
5193687,"Si"
5193783,"Si"
5196961,"Si"
5198850,"Si"
5199012,"Si"
5200983,"Si"
5202776,"Si"
5204392,"Si"
5204501,"Si"
5206781,"Si"
5209656,"Si"
5211095,"Si"
5217216,"Si"
5221329,"No"
5221793,"Si"
5223654,"Si"
5226434,"Si"
5229462,"Si"
5230621,"Si"
5231258,"Si"
5234152,"Si"
5235207,"Si"
5238915,"Si"
5241249,"Si"
5249072,"Si"
5250072,"No"
5250300,"No"
5251886,"Si"
5254219,"Si"
5258689,"Si"
5260660,"Si"
5262625,"Si"
5262682,"Si"
5265490,"Si"
5265869,"Si"
5268890,"Si"
5269905,"Si"
5270295,"No"
5270630,"Si"
5275806,"Si"
5276128,"No"
5276727,"Si"
5277897,"Si"
5279845,"Si"
5280731,"Si"
5285731,"Si"
5291383,"Si"
5293978,"Si"
5295192,"Si"
5297461,"Si"
5302934,"Si"
5303046,"Si"
5305262,"Si"
5308172,"Si"
5310094,"Si"
5312025,"Si"
5315619,"Si"
5320353,"Si"
5323122,"Si"
5323751,"Si"
5324766,"Si"
5326780,"No"
5327631,"Si"
5328415,"Si"
5335776,"Si"
5336165,"Si"
5336727,"No"
5336751,"Si"
5338636,"Si"
5341289,"Si"
5350705,"Si"
5351112,"No"
5353003,"Si"
5353785,"Si"
5356150,"Si"
5357433,"Si"
5358230,"Si"
5358849,"Si"
5361119,"Si"
5361474,"Si"
5364021,"Si"
5364177,"Si"
5368616,"Si"
5369100,"Si"
5371228,"Si"
5372509,"Si"
5373501,"No"
5374737,"Si"
5374797,"Si"
5375948,"Si"
5380085,"Si"
5381060,"No"
5386907,"Si"
5387676,"Si"
5393210,"Si"
5396439,"Si"
5396747,"Si"
5399831,"Si"
5401311,"No"
5402972,"Si"
5403668,"Si"
5405451,"Si"
5410587,"Si"
5411199,"Si"
5412735,"Si"
5413831,"Si"
5415783,"Si"
5416318,"Si"
5417641,"Si"
5419039,"Si"
5420011,"Si"
5422072,"Si"
5424670,"Si"
5425954,"Si"
5429268,"Si"
5431706,"Si"
5432495,"Si"
5435694,"Si"
5436793,"Si"
5437038,"Si"
5437511,"Si"
5438030,"Si"
5439502,"Si"
5439823,"Si"
5441686,"Si"
5443772,"Si"
5445269,"No"
5448103,"Si"
5450138,"Si"
5450348,"Si"
5452012,"Si"
5453257,"Si"
5453873,"No"
5455384,"Si"
5455693,"Si"
5457325,"Si"
5465605,"Si"
5469158,"Si"
5474128,"Si"
5477997,"Si"
5478000,"Si"
5482396,"Si"
5483351,"Si"
5486146,"Si"
5489554,"Si"
5493390,"Si"
5493544,"Si"
5496427,"No"
5497493,"Si"
5499125,"Si"
5501103,"Si"
5502966,"Si"
5504251,"Si"
5505101,"No"
5516558,"Si"
5522309,"Si"
5524445,"Si"
5525124,"Si"
5526174,"Si"
5526999,"Si"
5527199,"Si"
5528167,"Si"
5529066,"Si"
5530013,"No"
5532547,"Si"
5533930,"Si"
5538367,"Si"
5538417,"Si"
5539395,"Si"
5540717,"Si"
5543843,"Si"
5544930,"Si"
5547008,"Si"
5549326,"Si"
5549465,"Si"
5549591,"Si"
5553185,"Si"
5553815,"Si"
5554641,"Si"
5555412,"Si"
5556307,"Si"
5557515,"No"
5563756,"Si"
5565013,"Si"
5566307,"Si"
5568012,"No"
5569569,"Si"
5572227,"Si"
5573205,"Si"
5574134,"Si"
5576337,"Si"
5576860,"Si"
5577048,"Si"
5577234,"Si"
5581798,"Si"
5586381,"No"
5586859,"Si"
5591535,"Si"
5592586,"Si"
5592943,"No"
5595755,"Si"
5597494,"Si"
5597759,"Si"
5599373,"Si"
5600307,"Si"
5600865,"No"
5601301,"Si"
5601887,"Si"
5605749,"Si"
5612932,"Si"
5624791,"No"
5627861,"No"
5631240,"Si"
5632656,"Si"
5634052,"Si"
5638249,"Si"
5639429,"Si"
5641105,"No"
5643803,"Si"
5643921,"Si"
5646088,"Si"
5650645,"Si"
5653288,"Si"
5654762,"No"
5655608,"Si"
5657112,"Si"
5660126,"Si"
5662554,"Si"
5663614,"Si"
5666549,"Si"
5667730,"Si"
5667863,"Si"
5671824,"Si"
5672525,"Si"
5673815,"Si"
5676939,"Si"
5677087,"Si"
5678430,"Si"
5679146,"Si"
5679895,"No"
5687222,"Si"
5687763,"Si"
5691110,"Si"
5693269,"Si"
5696476,"Si"
5698492,"Si"
5703067,"Si"
5703562,"Si"
5704366,"Si"
5705300,"Si"
5710234,"Si"
5713710,"No"
5715175,"Si"
5716965,"Si"
5717988,"Si"
5718394,"No"
5722428,"Si"
5725671,"Si"
5727011,"Si"
5734947,"Si"
5739564,"Si"
5742816,"Si"
5743308,"No"
5743693,"Si"
5744165,"Si"
5744455,"Si"
5744616,"Si"
5752474,"Si"
5753351,"Si"
5754091,"Si"
5755451,"Si"
5757736,"Si"
5762470,"Si"
5765788,"Si"
5768107,"Si"
5768551,"Si"
5769822,"Si"
5770143,"Si"
5771328,"Si"
5771868,"Si"
5773383,"Si"
5773613,"Si"
5774127,"Si"
5774301,"Si"
5775503,"Si"
5776276,"Si"
5776593,"Si"
5778295,"Si"
5779144,"No"
5781138,"Si"
5783303,"Si"
5785320,"Si"
5785449,"Si"
5786236,"Si"
5786688,"Si"
5788440,"Si"
5798067,"Si"
5803844,"Si"
5803913,"Si"
5806015,"Si"
5808207,"Si"
5809509,"Si"
5810484,"No"
5810995,"Si"
5811144,"Si"
5816161,"Si"
5820226,"Si"
5821070,"Si"
5825111,"Si"
5825993,"Si"
5830066,"Si"
5830230,"Si"
5831929,"Si"
5832138,"Si"
5832300,"Si"
5838382,"Si"
5838707,"Si"
5840139,"Si"
5841199,"Si"
5841466,"Si"
5844249,"Si"
5846256,"Si"
5846650,"Si"
5848225,"Si"
5848385,"Si"
5850809,"Si"
5851046,"Si"
5854362,"Si"
5855489,"Si"
5855557,"No"
5856942,"No"
5856963,"Si"
5867547,"Si"
5869475,"Si"
5869642,"Si"
5872862,"Si"
5874004,"Si"
5876275,"Si"
5882287,"Si"
5882482,"Si"
5883066,"No"
5883086,"Si"
5890467,"No"
5893034,"Si"
5897798,"Si"
5899319,"Si"
5902491,"Si"
5908271,"Si"
5910974,"Si"
5911003,"Si"
5913130,"Si"
5913196,"No"
5914763,"Si"
5915431,"Si"
5916158,"Si"
5918541,"Si"
5918985,"Si"
5923349,"Si"
5924231,"Si"
5924464,"Si"
5924493,"Si"
5931771,"Si"
5934754,"Si"
5936673,"Si"
5940662,"Si"
5942488,"Si"
5943750,"Si"
5943958,"Si"
5945111,"Si"
5948857,"Si"
5948858,"Si"
5952477,"Si"
5954535,"Si"
5957168,"Si"
5959506,"Si"
5962093,"Si"
5962769,"Si"
5966386,"Si"
5971443,"Si"
5972234,"Si"
5973470,"No"
5975445,"Si"
5976909,"Si"
5977209,"Si"
5979662,"Si"
5984283,"Si"
5984374,"Si"
5984470,"No"
5992143,"Si"
5995343,"Si"
5997001,"No"
5997836,"Si"
5999402,"Si"
6000048,"Si"
6006739,"No"
